home_team,away_team,aerial_dominance_diff,attack_rating_diff,attacking_efficiency_diff,attacking_strength_diff,availability_pct_diff,availability_score_diff,available_squad_diff,avg_rating_diff,away_aerial_dominance,away_attack_rating,away_attacking_efficiency,away_attacking_strength,away_avg_rating,away_btts_rate,away_clean_sheet_rate,away_defence_rating,away_defensive_stability,away_defensive_strength,away_discipline_score,away_elo_momentum,away_expected_goals,away_fatigue_score,away_finishing_quality,away_formation_stability,away_goalkeeper_performance,away_goalkeeper_strength,away_group_position,away_implied_probability,away_injury_count,away_injury_impact,away_injury_market_value_loss,away_kaggle_attack_rating,away_kaggle_bench_strength,away_kaggle_defense_rating,away_kaggle_discipline_score,away_kaggle_starting_xi_strength,away_kaggle_suspension_risk,away_midfield_control,away_momentum_score,away_passing_dominance,away_passing_strength,away_player_availability_score,away_points,away_possession,away_pressing_intensity,away_pressing_strength,away_recent_form,away_red_cards,away_set_piece_strength,away_set_piece_threat,away_squad_availability,away_strength_of_schedule,away_substitution_impact,away_suspension_count,away_suspension_impact,away_tactical_stability,btts_rate_diff,clean_sheet_rate_diff,confidence_score,current_minute,current_score_diff,defence_rating_diff,defensive_stability_diff,defensive_strength_diff,discipline_score_diff,draw_implied_probability,elo_diff,elo_momentum_diff,expected_goals_diff,fatigue_score_diff,fifa_diff,finishing_quality_diff,form_diff,formation_stability_diff,gc_diff,goal_difference_diff,goalkeeper_performance_diff,goalkeeper_strength_diff,group_position_diff,gs_diff,h2h_factor,home_adv,home_aerial_dominance,home_attack_rating,home_attacking_efficiency,home_attacking_strength,home_avg_rating,home_btts_rate,home_clean_sheet_rate,home_defence_rating,home_defensive_stability,home_defensive_strength,home_discipline_score,home_elo_momentum,home_expected_goals,home_fatigue_score,home_finishing_quality,home_formation_stability,home_goalkeeper_performance,home_goalkeeper_strength,home_group_position,home_implied_probability,home_injury_count,home_injury_impact,home_injury_market_value_loss,home_kaggle_attack_rating,home_kaggle_bench_strength,home_kaggle_defense_rating,home_kaggle_discipline_score,home_kaggle_starting_xi_strength,home_kaggle_suspension_risk,home_midfield_control,home_momentum_score,home_passing_dominance,home_passing_strength,home_player_availability_score,home_points,home_possession,home_pressing_intensity,home_pressing_strength,home_recent_form,home_red_cards,home_set_piece_strength,home_set_piece_threat,home_squad_availability,home_strength_of_schedule,home_substitution_impact,home_suspension_count,home_suspension_impact,home_tactical_stability,inj_diff,injury_impact_diff,kaggle_attack_rating_diff,kaggle_bench_strength_diff,kaggle_defense_rating_diff,kaggle_discipline_score_diff,kaggle_starting_xi_strength_diff,kaggle_suspension_risk_diff,knockout_matches_diff,major_tournament_matches_diff,match_stage_weight,midfield_control_diff,missing_star_players_diff,momentum_score_diff,mv_diff,passing_dominance_diff,passing_strength_diff,points_diff,possession_diff,pressing_intensity_diff,pressing_strength_diff,recent_form_diff,red_card_diff,referee_strictness,set_piece_strength_diff,set_piece_threat_diff,squad_availability_diff,starting_xi_value_diff,strength_of_schedule_diff,substitution_impact_diff,susp_diff,suspension_impact_diff,tactical_stability_diff,time_remaining,world_cup_matches_played_diff,target
Argentina,Belgium,0.114,1.0748596906874992,0.383,0.887,-0.08841090671291696,-0.04300000000000004,101.22999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.034,1.0,0.5,0.5,0.0,0.0,1,0.333,2,0.0,0.0,0.5694,1.0,0.3031,0.9754,0.6806,0.0462,0.622,0.5,0.619,0.0,0.913,5,50.8,0.733,0.0,0.5,0,0.0,0.0,0.957,1500.0,0.0,0,0.0,0.5,0.5,0.0,0.541,0,0,2.387710463968751,-0.359,-0.383,0.0,0.333,231,-5.916469663128666,0.788,-0.786,13,0.16800000000000004,0.6495019919374339,0.0,2.350498008062566,3,0.0,0.283,0,1.099667994624956,0.5,0,0.114,1.0748596906874992,0.383,0.887,0.0,0.5,0.0,2.387710463968751,0.141,0.117,1.0,-5.916469663128666,1.822,0.214,0.668,0.5,0.0,0.283,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.683,0.583,0.687,0.6,0.87,9,49.2,0.967,0.73,0.339,0,0.0,0.0,0.818,2007.0,0.0,0,0.0,0.275,-62.19,0.0,-0.015800000000000036,0.0,0.005200000000000038,0.01629999999999998,0.3194,-0.0231,0,2,3,0.061000000000000054,0,0.08299999999999996,163.41999999999973,0.06800000000000006,0.6,4,-1.5999999999999943,0.23399999999999999,0.73,-0.16099999999999998,0,0.5,0.0,0.0,-0.139,101.08000000000004,507.0,0.0,0,0.0,-0.22499999999999998,90,2,2
Argentina,Germany,-0.07400000000000001,0.35561445060263974,0.046999999999999986,-0.4079999999999999,0.0181321699847804,-0.04300000000000004,-29.6400000000001,0.0,0.162,1.0748596906874992,0.429,1.603,0.0,0.5,0.0,1.0,0.281,0.467,1.0,-6.934101156729332,1.461,1.0,0.434,1.0,0.0,0.383,1,0.333,2,0.0,80.0,0.7408,1.0,0.3347,0.9877,1.0,0.0462,0.575,0.583,0.618,0.638,0.913,6,51.1,0.867,0.755,0.504,0,0.0,0.0,0.849,1723.0,0.0,0,0.0,0.862,-0.16666666666666669,0.3333333333333333,0.44,0,0,0.4698990398038956,0.07099999999999995,-0.05600000000000005,0.0,0.333,207,5.201669437655903,-0.14900000000000002,-0.714,11,0.25599999999999995,0.5425755105293528,-0.667,0.4061629189998581,1,0.0,0.02300000000000002,0,0.3617170070195681,0.5,0,0.088,1.430474141290139,0.476,1.195,0.0,0.3333333333333333,0.3333333333333333,1.4698990398038956,0.352,0.411,1.0,-1.7324317190734284,1.312,0.286,0.69,0.333,0.0,0.406,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.574,0.75,0.61,0.626,0.87,9,48.9,0.8,0.755,0.54,0,0.0,0.0,0.818,1966.0,0.0,0,0.0,0.408,17.810000000000002,0.0,-0.18720000000000003,0.0,-0.02639999999999998,0.0040000000000000036,0.0,-0.0231,0,1,3,-0.0010000000000000009,0,0.16700000000000004,-47.450000000000045,-0.008000000000000007,-0.01200000000000001,3,-2.200000000000003,-0.06699999999999995,0.0,0.03600000000000003,0,0.5,0.0,0.0,-0.031000000000000028,-20.68999999999994,243.0,0.0,0,0.0,-0.454,90,1,2
Brazil,Argentina,-0.07100000000000001,0.8574659606078885,0.19500000000000006,0.623,0.002209955054410684,-0.04400000000000004,418.85000000000014,0.0,0.117,1.915022171341853,0.574,1.185,0.0,0.5,0.25,1.6335531615669363,0.316,0.367,1.0,2.9270699180261417,1.023,1.0,0.865,0.5,0.0,0.383,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.534,0.87,0.568,0.609,0.87,9,35.9,0.9,0.752,0.605,0,0.0,0.0,0.818,1951.5,0.0,0,0.0,0.575,0.19999999999999996,-0.04999999999999999,0.557,0,0,-0.2884795980581205,-0.027000000000000024,-0.03999999999999998,0.0,0.333,-77,33.23961999814948,0.754,0.0,-2,-0.08099999999999996,-0.3183196632780705,0.5,-0.028647269926530772,-1,0.0,-0.03999999999999998,0,0.5640058869397135,0.5,0,0.046,2.7724881319497414,0.769,1.808,0.0,0.7,0.2,1.3450735635088158,0.289,0.327,1.0,36.16668991617562,1.777,1.0,0.784,1.0,0.0,0.343,1,0.333,4,0.0,100.0,0.6844,1.0,0.3217,0.9746,1.0,0.1231,0.73,0.65,0.715,0.706,0.826,7,64.1,1.0,0.785,0.82,0,0.0,0.0,0.813,1781.8,0.0,0,0.0,0.832,-37.81,0.0,0.13080000000000003,0.0,0.013399999999999967,-0.017100000000000004,0.0,0.1,0,6,0,0.19599999999999995,0,-0.21999999999999997,456.6600000000001,0.14700000000000002,0.09699999999999998,-2,28.199999999999996,0.09999999999999998,0.03300000000000003,0.21499999999999997,0,0.5,0.0,0.0,-0.0050000000000000044,313.78,-169.70000000000005,0.0,0,0.0,0.257,90,6,0
Belgium,Sweden,-0.18,0.7095139108948706,0.02300000000000002,0.824,0.0,0.0,303.18000000000006,0.0,0.3,0.8323902585822206,0.352,0.743,0.0,0.5,0.3333333333333333,1.112654726881824,0.34,0.68,1.0,19.59150210208607,0.0,0.5,0.633,1.0,0.0,0.49,0,0.333,2,0.0,0.0,0.5369,0.9304,0.5667,0.9844,0.7194,0.0577,0.487,0.565,0.0,0.474,0.913,0,0.0,1.0,0.9,0.325,0,0.0,0.0,0.957,1930.8,0.0,0,0.0,0.775,0.09999999999999998,-0.1333333333333333,0.547,0,0,0.2645719657748724,-0.05500000000000005,-0.24700000000000005,0.0,0.333,145,-8.878664105683669,0.0,0.0,22,0.08499999999999996,0.028528021718585483,0.0,0.736689696690421,0,0.0,-0.09299999999999997,0,0.8711487519141583,0.5,1,0.12,1.5419041694770912,0.375,1.567,0.0,0.6,0.2,1.3772266926566965,0.285,0.433,1.0,10.712837996402403,0.0,0.5,0.718,1.0,0.0,0.397,0,0.333,2,0.0,0.0,0.5694,1.0,0.3031,0.9754,0.6806,0.0462,0.622,0.585,0.0,0.612,0.913,0,0.0,0.733,0.719,0.384,0,0.0,0.0,0.957,1964.8,0.0,0,0.0,0.775,0.0,0.0,0.03249999999999997,0.0696,-0.2636,-0.009000000000000008,-0.03880000000000006,-0.011500000000000003,0,-1,0,0.135,0,0.020000000000000018,303.18000000000006,0.0,0.138,0,0.0,-0.267,-0.18100000000000005,0.059,0,0.5,0.0,0.0,0.0,278.34,34.0,0.0,0,0.0,0.0,90,-1,2
Netherlands,Czechia,0.0,-0.9161544426224786,-0.09500000000000003,0.0,0.04216989406922611,0.0,498.0200000000002,0.0,0.0,2.7601472200601753,0.275,0.0,0.0,1.0,0.0,2.0111454875650394,0.383,0.233,1.0,8.305514580173687,0.0,0.571,0.0,0.5,0.0,0.067,0,0.333,1,0.0,6.25,0.4928,0.7284,0.4347,0.9957,0.2866,0.0115,0.0,0.489,0.0,0.0,0.957,0,0.0,0.0,0.0,0.547,0,0.0,0.0,0.945,1753.75,0.0,0,0.0,0.5,-0.5,0.5,0.542,0,0,-1.1810789221660978,0.15400000000000003,0.29400000000000004,0.0,0.333,286,9.775545307537469,0.0,-0.07099999999999995,52,0.0,0.8303025154913366,0.0,-1.0545162067672083,0,0.0,0.10599999999999998,0,-0.8573560517638756,0.5,1,0.0,1.8439927774376967,0.18,0.0,0.0,0.5,0.5,0.8300665653989416,0.537,0.527,1.0,18.081059887711156,0.0,0.5,0.0,0.5,0.0,0.173,0,0.333,1,0.0,0.0,0.5837,1.0,0.4972,0.9877,1.0,0.0462,0.0,0.84,0.0,0.0,0.957,0,0.0,0.0,0.0,0.667,0,0.0,0.0,0.978,1772.2,0.0,0,0.0,0.5,6.25,0.0,0.09089999999999998,0.27159999999999995,0.0625,-0.008000000000000007,0.7134,0.034699999999999995,0,5,0,0.0,0,0.351,491.7700000000002,0.0,0.0,0,0.0,0.0,0.0,0.12,0,0.5,0.0,0.0,0.03300000000000003,420.09000000000003,18.450000000000045,0.0,0,0.0,0.0,90,5,2
Portugal,England,-0.3,0.4042224167206556,-0.29000000000000004,-1.042,0.06858746040405816,0.04300000000000004,-349.0100000000001,0.0,0.3,1.1762100177493633,0.44,1.042,0.0,0.5,0.3333333333333333,0.7771243245495992,0.43,0.633,1.0,-14.822885390206768,0.0,0.643,0.833,1.0,0.0,0.477,0,0.333,3,0.0,246.0,0.7047,1.0,0.4644,0.9905,1.0,0.0346,0.563,0.76,0.0,0.549,0.87,0,0.0,1.0,0.812,0.481,0,0.0,0.0,0.78,1855.8,0.0,0,0.0,0.775,0.0,-0.08333333333333331,0.342,0,0,0.17987308632413146,0.12400000000000005,-0.09099999999999997,0.0,0.333,-95,9.758291119539379,0.0,0.07099999999999995,-5,-0.833,-0.08408160388711239,-0.5,0.2036403048194637,0,0.0,-0.294,0,0.24533725771365011,0.5,1,0.0,1.580432434470019,0.15,0.0,0.0,0.5,0.25,0.9569974108737307,0.554,0.542,1.0,-5.0645942706673885,0.0,0.714,0.0,0.5,0.0,0.183,0,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.0,0.663,0.0,0.0,0.913,0,0.0,0.0,0.0,0.573,0,0.0,0.0,0.833,1818.0,0.0,0,0.0,0.5,149.37,0.0,-0.12760000000000005,0.0,0.20380000000000004,-0.007500000000000062,0.0,0.0116,0,-2,0,-0.563,-1,-0.09699999999999998,-498.3800000000001,0.0,-0.549,0,0.0,-1.0,-0.812,0.09199999999999997,0,0.5,0.0,0.0,0.052999999999999936,-319.32000000000005,-37.799999999999955,0.0,0,0.0,-0.275,90,-2,2
Spain,Norway,0.0,-0.027855636147188223,0.0,0.0,0.07050475729721017,0.04300000000000004,541.8000000000002,0.0,0.0,1.344863060727914,0.14,0.0,0.0,0.2,0.6,0.7278029305577601,0.693,0.693,1.0,4.638357308283209,0.0,0.714,0.0,0.5,0.0,0.267,0,0.333,3,0.0,21.86,0.5445,1.0,0.3698,0.9935,1.0,0.0231,0.0,0.74,0.0,0.0,0.87,0,0.0,0.0,0.0,0.621,0,0.0,0.0,0.886,1831.0,0.0,0,0.0,0.5,0.0,0.20000000000000007,0.513,0,0,-0.5005812554229523,0.12,0.20000000000000007,0.0,0.333,224,-15.851705668403703,0.0,-0.285,10,0.0,0.1071058594670955,0.0,-0.4644232064505825,0,0.0,0.07999999999999996,0,-0.036242624681284585,0.5,1,0.0,1.3170074245807257,0.14,0.0,0.0,0.2,0.8,0.22722167513480787,0.813,0.893,1.0,-11.213348360120493,0.0,0.429,0.0,0.5,0.0,0.347,0,0.333,2,0.0,0.0,0.7433,1.0,0.7002,0.9915,1.0,0.0231,0.0,0.815,0.0,0.0,0.913,0,0.0,0.0,0.0,0.692,0,0.0,0.0,0.957,1711.2,0.0,0,0.0,0.5,21.86,0.0,0.19879999999999998,0.0,0.3304,-0.0020000000000000018,0.0,0.0,0,0,0,0.0,0,0.07499999999999996,519.94,0.0,0.0,0,0.0,0.0,0.0,0.07099999999999995,0,0.5,0.0,0.0,0.07099999999999995,464.67999999999995,-119.79999999999995,0.0,0,0.0,0.0,90,0,0
Czechia,France,0.0,-0.2483067838043791,0.0,0.0,0.15318471646281717,0.131,-804.48,0.0,0.0,2.2797919115650487,0.22,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9021523956593591,0.797,0.847,1.0,-1.4382864223997966,0.0,0.357,0.0,0.5,0.0,0.333,0,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.0,1.0,0.0,0.0,0.826,0,0.0,0.0,0.0,0.863,0,0.0,0.0,0.758,1771.4,0.0,1,0.043,0.5,0.46666666666666673,-0.6666666666666666,0.422,0,0,0.8420568280594778,-0.397,-0.567,0.0,0.333,-469,6.51173915031235,0.0,0.0,-60,0.0,-1.9511917679376363,0.0,1.3428201109209479,0,0.0,-0.253,0,-0.3818371868005015,0.5,1,0.0,2.0314851277606696,0.22,0.0,0.0,0.8,0.0,1.744209223718837,0.4,0.28,1.0,5.073452727912553,0.0,0.357,0.0,0.5,0.0,0.08,0,0.333,1,0.0,6.25,0.4928,0.7284,0.4347,0.9957,0.2866,0.0115,0.0,0.32,0.0,0.0,0.957,0,0.0,0.0,0.0,0.475,0,0.0,0.0,0.945,1794.6,0.0,0,0.0,0.5,223.53,0.0,-0.20719999999999994,-0.27159999999999995,-0.07730000000000004,-0.0010000000000000009,-0.7134,0.0,0,-1,0,0.0,-1,-0.6799999999999999,-1028.01,0.0,0.0,0,0.0,0.0,0.0,-0.388,0,0.5,0.0,0.0,0.18699999999999994,-566.0,23.199999999999818,0.0,0.0,-0.043,0.0,90,-1,0
England,Germany,0.0,-1.1444244659209057,-0.14,0.0,-0.07010745684436126,-0.04300000000000004,475.71000000000004,0.0,0.0,2.4971519994490428,0.28,0.0,0.0,0.8888888888888888,0.0,1.542875803986359,0.433,0.373,1.0,-23.462727498273686,0.0,0.357,0.0,0.5,0.0,0.107,0,0.333,2,0.0,80.0,0.7408,1.0,0.3347,0.9877,1.0,0.0462,0.0,0.725,0.0,0.0,0.913,0,0.0,0.0,0.0,0.637,0,0.0,0.0,0.849,1598.8,0.0,0,0.0,0.5,-0.31746031746031744,0.2857142857142857,0.498,0,0,-0.2894450171469709,0.174,0.21399999999999997,0.0,0.333,148,-4.028311893356431,0.0,0.0,10,0.0,-0.286763726302377,0.0,-0.17455302550480267,0,0.0,0.106,0,-1.4430046855457856,0.5,1,0.0,1.352727533528137,0.14,0.0,0.0,0.5714285714285714,0.2857142857142857,1.2534307868393881,0.607,0.587,1.0,-27.491039391630117,0.0,0.357,0.0,0.5,0.0,0.213,0,0.333,3,0.0,246.0,0.7047,1.0,0.4644,0.9905,1.0,0.0346,0.0,0.55,0.0,0.0,0.87,0,0.0,0.0,0.0,0.542,0,0.0,0.0,0.78,1825.0,0.0,0,0.0,0.5,-166.0,0.0,-0.03610000000000002,0.0,0.12969999999999998,0.0028000000000000247,0.0,-0.0116,0,-1,0,0.0,2,-0.17499999999999993,641.71,0.0,0.0,0,0.0,0.0,0.0,-0.09499999999999997,0,0.5,0.0,0.0,-0.06899999999999995,351.09000000000003,226.20000000000005,0.0,0,0.0,0.0,90,-1,2
Portugal,Germany,0.0,-0.31843079533024166,-0.08000000000000002,0.0,-0.0015199964403030952,0.0,126.69999999999993,0.0,0.0,2.049415020441172,0.26,0.0,0.0,0.8,0.0,1.4455386885416648,0.433,0.373,1.0,-29.443179526071525,0.0,0.214,0.0,0.5,0.0,0.107,0,0.333,2,0.0,80.0,0.7408,1.0,0.3347,0.9877,1.0,0.0462,0.0,0.485,0.0,0.0,0.913,0,0.0,0.0,0.0,0.592,0,0.0,0.0,0.849,1633.2,0.0,0,0.0,0.5,-0.30000000000000004,0.3333333333333333,0.542,0,0,-0.5024549246563129,0.174,0.21399999999999997,0.0,0.333,53,39.39997331588866,0.0,0.0,5,0.0,1.1154204288475194,0.0,-0.4364283931441052,0,0.0,0.106,0,-0.5480756429248801,0.5,1,0.0,1.7309842251109304,0.18,0.0,0.0,0.5,0.3333333333333333,0.9430837638853519,0.607,0.587,1.0,9.956793789817134,0.0,0.214,0.0,0.5,0.0,0.213,0,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.0,0.88,0.0,0.0,0.913,0,0.0,0.0,0.0,0.7,0,0.0,0.0,0.833,1811.0,0.0,0,0.0,0.5,-16.629999999999995,0.0,-0.16370000000000007,0.0,0.3335,-0.0047000000000000375,0.0,0.0,0,-3,0,0.0,1,0.395,143.32999999999993,0.0,0.0,0,0.0,0.0,0.0,0.10799999999999998,0,0.5,0.0,0.0,-0.016000000000000014,31.769999999999982,177.79999999999995,0.0,0,0.0,0.0,90,-3,2
Netherlands,France,0.0,-0.3041606144217752,-0.06,0.0,0.19535461053204328,0.131,-306.4599999999998,0.0,0.0,2.219839527791789,0.24,0.0,0.0,0.42857142857142855,0.5714285714285714,0.9231186812603649,0.71,0.74,1.0,-0.17856084816164142,0.0,0.357,0.0,0.5,0.0,0.28,0,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.0,1.0,0.0,0.0,0.826,0,0.0,0.0,0.0,0.863,0,0.0,0.0,0.758,1764.8,0.0,1,0.043,0.5,-0.011904761904761862,0.011904761904761973,0.506,0,0,-0.350794829195469,0.017000000000000015,0.04700000000000004,0.0,0.333,-183,19.59428856905044,0.0,0.0,-8,0.0,-0.2577024961716834,0.0,-0.2519195218904434,0,0.0,0.012999999999999956,0,-0.4056591286393594,0.5,1,0.0,1.9156789133700136,0.18,0.0,0.0,0.4166666666666667,0.5833333333333334,0.5723238520648959,0.727,0.787,1.0,19.4157277208888,0.0,0.357,0.0,0.5,0.0,0.293,0,0.333,1,0.0,0.0,0.5837,1.0,0.4972,0.9877,1.0,0.0462,0.0,0.96,0.0,0.0,0.957,0,0.0,0.0,0.0,0.771,0,0.0,0.0,0.978,1716.4,0.0,0,0.0,0.5,229.78,0.0,-0.11629999999999996,0.0,-0.014800000000000035,-0.009000000000000008,0.0,0.034699999999999995,0,4,0,0.0,-1,-0.040000000000000036,-536.2399999999998,0.0,0.0,0,0.0,0.0,0.0,-0.09199999999999997,0,0.5,0.0,0.0,0.21999999999999997,-145.90999999999997,-48.399999999999864,0.0,0.0,-0.043,0.0,90,4,2
Spain,France,0.0,-0.4015153000692626,-0.07999999999999999,0.0,0.19535461053204328,0.08700000000000008,-116.45000000000005,0.0,0.0,2.1760192085988534,0.24,0.0,0.0,0.5,0.5,1.337100658146755,0.59,0.54,1.0,-15.007231307547633,0.0,0.286,0.0,0.5,0.0,0.2,0,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.0,0.65,0.0,0.0,0.826,0,0.0,0.0,0.0,0.725,0,0.0,0.0,0.758,1805.8,0.0,1,0.043,0.5,-0.125,0.0,0.509,0,0,-0.31049070283397984,-0.06999999999999995,-0.06000000000000005,0.0,0.333,32,-9.188561297932518,0.0,0.0,1,0.0,0.025918260086366107,0.0,0.06337222613051963,0,0.0,-0.04000000000000001,0,-0.41822473602043897,0.5,1,0.0,1.7745039085295908,0.16,0.0,0.0,0.375,0.5,1.0266099553127752,0.52,0.48,1.0,-24.19579260548015,0.0,0.286,0.0,0.5,0.0,0.16,0,0.333,2,0.0,0.0,0.7433,1.0,0.7002,0.9915,1.0,0.0231,0.0,0.76,0.0,0.0,0.913,0,0.0,0.0,0.0,0.608,0,0.0,0.0,0.957,1699.8,0.0,0,0.0,0.5,229.78,0.0,0.043300000000000005,0.0,0.18820000000000003,-0.005199999999999982,0.0,0.0116,0,-1,0,0.0,-1,0.10999999999999999,-346.23,0.0,0.0,0,0.0,0.0,0.0,-0.11699999999999999,0,0.5,0.0,0.0,0.19899999999999995,21.289999999999964,-106.0,0.0,0.0,-0.043,0.0,90,-1,0
France,Portugal,0.0,0.14059674978072945,-0.01999999999999999,0.0,-0.08729153739404283,-0.08700000000000008,148.87000000000023,0.0,0.0,2.0023239108662985,0.24,0.0,0.0,0.375,0.5,0.5933011316623946,0.797,0.847,1.0,25.30068101254697,0.0,0.286,0.0,0.5,0.0,0.333,0,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.0,1.0,0.0,0.0,0.913,0,0.0,0.0,0.0,0.875,0,0.0,0.0,0.833,1825.4,0.0,0,0.0,0.5,0.18055555555555558,-0.05555555555555558,0.46,0,0,0.6804113179639457,-0.19000000000000006,-0.26,0.0,0.333,180,-29.389473864484927,0.0,-0.07199999999999998,7,0.0,-0.7043468447729806,0.0,0.8685755056828638,0,0.0,-0.12000000000000002,0,-0.17141005546047428,0.5,1,0.0,2.142920660647028,0.22,0.0,0.0,0.5555555555555556,0.4444444444444444,1.2737124496263403,0.607,0.587,1.0,-4.088792851937958,0.0,0.214,0.0,0.5,0.0,0.213,0,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.0,0.75,0.0,0.0,0.826,0,0.0,0.0,0.0,0.725,0,0.0,0.0,0.758,1905.6,0.0,1,0.043,0.5,-133.15,0.0,0.12290000000000001,0.0,-0.1562,0.013700000000000045,0.0,-0.034699999999999995,0,1,0,0.0,0,-0.25,282.0200000000002,0.0,0.0,0,0.0,0.0,0.0,-0.15000000000000002,0,0.5,0.0,0.0,-0.07499999999999996,61.32000000000005,80.19999999999982,0.0,0.0,0.043,0.0,90,1,2
Saudi Arabia,Japan,0.0,-0.8271776553606238,-0.06,0.0,-0.056127703398558215,-0.04300000000000004,-150.00999999999993,0.0,0.0,2.6451664837363404,0.3,0.0,0.0,0.16666666666666666,0.6666666666666666,0.4367518169107908,0.727,0.787,1.0,-15.702987543624324,0.0,1.0,0.0,0.5,0.0,0.293,0,0.333,2,0.0,0.0,0.4989,0.8942,0.3604,0.9875,0.4305,0.0462,0.0,0.65,0.0,0.0,0.913,0,0.0,0.0,0.0,0.708,0,0.0,0.0,0.957,1422.0,0.0,0,0.0,0.5,0.23333333333333336,-0.2666666666666666,0.497,0,0,0.2203831345615821,0.0,0.0,0.0,0.333,-220,17.609567294151475,0.0,-0.5,-38,0.0,0.5121233705566193,0.0,-0.17194326387258252,0,0.0,0.0,0,-0.40493256852453463,0.5,1,0.0,1.8179888283757166,0.24,0.0,0.0,0.4,0.4,0.6571349514723729,0.727,0.787,1.0,1.9065797505271487,0.0,0.5,0.0,0.5,0.0,0.293,0,0.333,1,0.0,6.54,0.3742,0.1149,0.5194,0.975,0.0618,0.0692,0.0,0.8,0.0,0.0,0.87,0,0.0,0.0,0.0,0.775,0,0.0,0.0,0.901,1567.6,0.0,2,0.087,0.5,-6.54,0.0,-0.12470000000000003,-0.7793,0.15899999999999997,-0.012500000000000067,-0.36869999999999997,0.023,0,-3,0,0.0,0,0.15000000000000002,-143.4699999999999,0.0,0.0,0,0.0,0.0,0.0,0.06700000000000006,0,0.5,0.0,0.0,-0.05599999999999994,-127.38,145.5999999999999,0.0,0.0,0.087,0.0,90,0,0
Qatar,Uzbekistan,0.0,-0.5831840580025123,-0.16,0.0,0.08404083517704863,0.0,-29.109999999999985,0.0,0.0,2.405488612651605,0.26,0.0,0.0,0.4,0.2,1.7815725678216021,0.47,0.34,1.0,-34.35975437520628,0.0,0.429,0.0,0.5,0.0,0.12,0,0.333,2,0.0,13.719999999999999,0.3388,0.0884,0.4194,0.9833,0.159,0.0615,0.0,0.43,0.0,0.0,0.913,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.888,1458.2,0.0,0,0.0,0.5,0.03749999999999998,0.11249999999999999,0.518,0,0,-0.7502545508989136,0.06700000000000006,0.187,0.0,0.333,-114,54.34827931219708,0.0,0.0,-36,0.0,-0.02292021458068949,0.0,-0.7386578407728055,0,0.0,0.05299999999999999,0,-1.1082129964732987,0.5,1,0.0,1.8223045546490928,0.1,0.0,0.0,0.4375,0.3125,1.0313180169226885,0.537,0.527,1.0,19.988524936990803,0.0,0.429,0.0,0.5,0.0,0.173,0,0.333,2,0.0,1.94,0.3644,0.0434,0.5111,0.95,0.0276,0.0615,0.0,0.515,0.0,0.0,0.913,0,0.0,0.0,0.0,0.417,0,0.0,0.0,0.955,1643.8,0.0,0,0.0,0.5,11.78,0.0,0.02560000000000001,-0.045000000000000005,0.0917,-0.033299999999999996,-0.13140000000000002,0.0,0,4,0,0.0,0,0.08500000000000002,-40.889999999999986,0.0,0.0,0,0.0,0.0,0.0,-0.08300000000000002,0,0.5,0.0,0.0,0.06699999999999995,-25.25,185.5999999999999,0.0,0,0.0,0.0,90,0,1
